prodcode,productname,ingredient,bnftext,routeofadministration,dmdcode,therapyevents,bnfchapter,emo,top_cs,tcal,oral_cs,aza,metho,cic,myco,potency,injection,new202007
77598,dovobet ointment (necessity supplies ltd),betamethasone dipropionate/calcipotriol hydrate,topical corticosteroids/preparations for psoriasis,cutaneous,1.83E+16,1,13040000/13050200,,1,,,,,,,,,1
626,timodine cream (alliance pharmaceuticals ltd),benzalkonium chloride/hydrocortisone/dimeticone 350/nystatin,topical corticosteroids/topical corticosteroids with antimicrobials,cutaneous,9.3111E+13,1505261,13040000/13040100,,1,,,,,,,mild,,
4638,hydrocortisone acetate 1% / fusidic acid 2% cream,fusidic acid/hydrocortisone acetate,topical corticosteroids/topical corticosteroids with antimicrobials,cutaneous,331742001,186293,13040000/13040100,,1,,,,,,,mild,,
37921,fucibet lipid cream (leo pharma),betamethasone valerate/fusidic acid,topical corticosteroids/topical corticosteroids with antimicrobials,cutaneous,1.34E+16,7682,13040000/13040100,,1,,,,,,,potent,,
642,fucibet cream (leo pharma),betamethasone valerate/fusidic acid,topical corticosteroids/topical corticosteroids with antimicrobials,cutaneous,3.99111E+14,1329152,13040000/13040100,,1,,,,,,,potent,,
9724,hydrocortisone 1% / clotrimazole 1% cream,clotrimazole/hydrocortisone,topical corticosteroids/topical corticosteroids with antimicrobials,cutaneous,331746003,394423,13040000/13040100,,1,,,,,,,mild,,
242,fucidin h cream (leo pharma),fusidic acid/hydrocortisone acetate,topical corticosteroids/topical corticosteroids with antimicrobials,cutaneous,2.90371E+15,1079277,13040000/13040100,,1,,,,,,,mild,,
4106,betamethasone valerate 0.1% / clioquinol 3% cream,clioquinol/betamethasone valerate,topical corticosteroids/topical corticosteroids with antimicrobials,cutaneous,331853004,17137,13040000/13040100,,1,,,,,,,potent,,
2625,hydrocortisone 1% / miconazole 2% ointment,miconazole nitrate/hydrocortisone,topical corticosteroids/topical corticosteroids with antimicrobials,cutaneous,331744000,122102,13040000/13040100,,1,,,,,,,mild,,
2266,oxytetracycline 3% / hydrocortisone 1% ointment,oxytetracycline hydrochloride/hydrocortisone,topical corticosteroids/topical corticosteroids with antimicrobials,cutaneous,331738004,6604,13040000/13040100,,1,,,,,,,mild,,
75367,lotriderm cream (lexon (uk) ltd),clotrimazole/betamethasone dipropionate,topical corticosteroids/topical corticosteroids with antimicrobials,cutaneous,1.62E+16,3,13040000/13040100,,1,,,,,,,potent,,
66484,xemacort 20mg/g / 1mg/g cream (mylan),betamethasone valerate/fusidic acid,topical corticosteroids/topical corticosteroids with antimicrobials,cutaneous,3.08E+16,273,13040000/13040100,,1,,,,,,,,,
1326,terra-cortril ointment (pfizer ltd),oxytetracycline hydrochloride/hydrocortisone,topical corticosteroids/topical corticosteroids with antimicrobials,cutaneous,3.14381E+15,45498,13040000/13040100,,1,,,,,,,mild,,
1430,daktacort ointment (janssen-cilag ltd),miconazole nitrate/hydrocortisone,topical corticosteroids/topical corticosteroids with antimicrobials,cutaneous,2.78911E+14,400524,13040000/13040100,,1,,,,,,,mild,,
54952,generic timodine cream,benzalkonium chloride/hydrocortisone/dimeticone 350/nystatin,topical corticosteroids/topical corticosteroids with antimicrobials,cutaneous,3.55671E+15,645,13040000/13040100,,1,,,,,,,mild,,
75309,lotriderm cream (sigma pharmaceuticals plc),clotrimazole/betamethasone dipropionate,topical corticosteroids/topical corticosteroids with antimicrobials,cutaneous,1.44E+16,717,13040000/13040100,,1,,,,,,,potent,,
57902,betamethasone valerate 0.1% / clioquinol 3% ointment (essential generics ltd),clioquinol/betamethasone valerate,topical corticosteroids/topical corticosteroids with antimicrobials,cutaneous,2.17E+16,7,13040000/13040100,,1,,,,,,,potent,,
5905,lotriderm cream (teva uk ltd),clotrimazole/betamethasone dipropionate,topical corticosteroids/topical corticosteroids with antimicrobials,cutaneous,2.89941E+15,98308,13040000/13040100,,1,,,,,,,potent,,
1989,betamethasone valerate 0.1% / neomycin 0.5% cream,betamethasone valerate/neomycin sulfate,topical corticosteroids/topical corticosteroids with antimicrobials,cutaneous,331851002,24989,13040000/13040100,,1,,,,,,,potent,,
70348,lotriderm cream (de pharmaceuticals),clotrimazole/betamethasone dipropionate,topical corticosteroids/topical corticosteroids with antimicrobials,cutaneous,1.86E+16,16,13040000/13040100,,1,,,,,,,potent,,
929,daktacort cream (janssen-cilag ltd),hydrocortisone/miconazole nitrate,topical corticosteroids/topical corticosteroids with antimicrobials,cutaneous,8.59911E+14,1912971,13040000/13040100,,1,,,,,,,mild,,
13211,betamethasone valerate 0.1% / clioquinol 3% ointment,clioquinol/betamethasone valerate,topical corticosteroids/topical corticosteroids with antimicrobials,cutaneous,331852009,9002,13040000/13040100,,1,,,,,,,potent,,
1737,betamethasone valerate 0.1% / fusidic acid 2% cream,betamethasone valerate/fusidic acid,topical corticosteroids/topical corticosteroids with antimicrobials,cutaneous,331849001,208315,13040000/13040100,,1,,,,,,,potent,,
77360,fucibet cream (dowelhurst ltd),betamethasone valerate/fusidic acid,topical corticosteroids/topical corticosteroids with antimicrobials,cutaneous,5.54631E+15,1211,13040000/13040100,,1,,,,,,,potent,,
9314,hydrocortisone 1% / miconazole 2% cream,hydrocortisone/miconazole nitrate,topical corticosteroids/topical corticosteroids with antimicrobials,cutaneous,331745004,359275,13040000/13040100,,1,,,,,,,mild,,
64953,betamethasone valerate 0.1% / clioquinol 3% ointment (alliance healthcare (distribution) ltd),clioquinol/betamethasone valerate,topical corticosteroids/topical corticosteroids with antimicrobials,cutaneous,2.20E+16,2,13040000/13040100,,1,,,,,,,potent,,
6883,betamethasone valerate 0.1% / neomycin 0.5% ointment,betamethasone valerate/neomycin sulfate,topical corticosteroids/topical corticosteroids with antimicrobials,cutaneous,331850001,11056,13040000/13040100,,1,,,,,,,potent,,
57474,betamethasone valerate 0.1% / clioquinol 3% cream (a a h pharmaceuticals ltd),clioquinol/betamethasone valerate,topical corticosteroids/topical corticosteroids with antimicrobials,cutaneous,2.21E+16,2,13040000/13040100,,1,,,,,,,potent,,
78806,betamethasone valerate 0.1% / neomycin 0.5% ointment (essential generics ltd),betamethasone valerate/neomycin sulfate,topical corticosteroids/topical corticosteroids with antimicrobials,cutaneous,2.17E+16,2,13040000/13040100,,1,,,,,,,potent,,
50941,terra-cortril ointment (intrapharm laboratories ltd),oxytetracycline hydrochloride/hydrocortisone,topical corticosteroids/topical corticosteroids with antimicrobials,cutaneous,2.11E+16,3090,13040000/13040100,,1,,,,,,,mild,,
6048,daktacort hydrocortisone cream (mcneil products ltd),hydrocortisone/miconazole nitrate,topical corticosteroids/topical corticosteroids with antimicrobials,cutaneous,3.01011E+14,34655,13040000/13040100,,1,,,,,,,mild,,
50759,daktacort cream (sigma pharmaceuticals plc),hydrocortisone/miconazole nitrate,topical corticosteroids/topical corticosteroids with antimicrobials,cutaneous,1.42E+16,225,13040000/13040100,,1,,,,,,,mild,,
56871,betamethasone valerate 0.1% / clioquinol 3% ointment (a a h pharmaceuticals ltd),clioquinol/betamethasone valerate,topical corticosteroids/topical corticosteroids with antimicrobials,cutaneous,2.21E+16,1,13040000/13040100,,1,,,,,,,potent,,
20884,fluocinolone acetonide 0.025% / neomycin 0.5% ointment,neomycin sulfate/fluocinolone acetonide,topical corticosteroids/topical corticosteroids with antimicrobials/potent topical corticosteroids,cutaneous,407832000,2036,13040000/13040100/13040400,,1,,,,,,,potent,,
6342,aureocort ointment (amco),triamcinolone acetonide/chlortetracycline hydrochloride,topical corticosteroids/topical corticosteroids with antimicrobials/potent topical corticosteroids,cutaneous,3.68161E+15,8888,13040000/13040100/13040400,,1,,,,,,,potent,,
12742,fluocinolone acetonide 0.025% / clioquinol 3% ointment,clioquinol/fluocinolone acetonide,topical corticosteroids/topical corticosteroids with antimicrobials/potent topical corticosteroids,cutaneous,3.86231E+15,1674,13040000/13040100/13040400,,1,,,,,,,potent,,
8626,synalar c ointment (derma uk ltd),clioquinol/fluocinolone acetonide,topical corticosteroids/topical corticosteroids with antimicrobials/potent topical corticosteroids,cutaneous,3.85591E+15,16843,13040000/13040100/13040400,,1,,,,,,,potent,,
7986,synalar c cream (derma uk ltd),clioquinol/fluocinolone acetonide,topical corticosteroids/topical corticosteroids with antimicrobials/potent topical corticosteroids,cutaneous,4.18111E+15,22754,13040000/13040100/13040400,,1,,,,,,,potent,,
18095,fluocinolone acetonide 0.025% / clioquinol 3% cream,clioquinol/fluocinolone acetonide,topical corticosteroids/topical corticosteroids with antimicrobials/potent topical corticosteroids,cutaneous,4.19491E+15,6701,13040000/13040100/13040400,,1,,,,,,,potent,,
10977,fluocinolone acetonide 0.025% / neomycin 0.5% cream,neomycin sulfate/fluocinolone acetonide,topical corticosteroids/topical corticosteroids with antimicrobials/potent topical corticosteroids,cutaneous,407831007,2948,13040000/13040100/13040400,,1,,,,,,,potent,,
42096,synalar n cream (derma uk ltd),neomycin sulfate/fluocinolone acetonide,topical corticosteroids/topical corticosteroids with antimicrobials/potent topical corticosteroids,cutaneous,4.18201E+15,2427,13040000/13040100/13040400,,1,,,,,,,potent,,
7187,triamcinolone acetonide 0.1% / chlortetracycline 3.09% ointment,triamcinolone acetonide/chlortetracycline hydrochloride,topical corticosteroids/topical corticosteroids with antimicrobials/potent topical corticosteroids,cutaneous,3.68281E+15,3740,13040000/13040100/13040400,,1,,,,,,,potent,,
41452,synalar n ointment (derma uk ltd),neomycin sulfate/fluocinolone acetonide,topical corticosteroids/topical corticosteroids with antimicrobials/potent topical corticosteroids,cutaneous,3.85921E+15,2054,13040000/13040100/13040400,,1,,,,,,,potent,,
72576,coal tar solution 3.3% / propylene glycol 20% in fluocinolone acetonide 0.025% gel,,topical corticosteroids/topical preparations for psoriasis,,3.11E+16,3,13040000/13050202,,1,,,,,,,potent,,
66943,calcipotriol 50micrograms/g / betamethasone dipropionate 500micrograms/g foam,,topical corticosteroids/topical preparations for psoriasis,,3.26E+16,8982,13040000/13050202,,1,,,,,,,potent,,
2212,dermovate 0.05% scalp application (glaxosmithkline uk ltd),clobetasol propionate,topical corticosteroids/very potent topical corticosteroids,cutaneous,1.07011E+14,88715,13040000/13040500,,1,,,,,,,potent,,
70487,clobetasol 0.05% cream (phoenix healthcare distribution ltd),clobetasol propionate,topical corticosteroids/very potent topical corticosteroids,cutaneous,2.36E+16,2,13040000/13040500,,1,,,,,,,potent,,
36226,clobetasol 500micrograms/g shampoo,clobetasol propionate,topical corticosteroids/very potent topical corticosteroids,cutaneous,1.18E+16,10682,13040000/13040500,,1,,,,,,,potent,,
12727,diflucortolone 0.3% ointment,diflucortolone valerate,topical corticosteroids/very potent topical corticosteroids,cutaneous,331908000,1572,13040000/13040500,,1,,,,,,,potent,,
53839,"clobetasol 0.5mg / neomycin 5mg / nystatin 100,000units/g ointment (a a h pharmaceuticals ltd)",clobetasol propionate/neomycin sulfate/nystatin,topical corticosteroids/very potent topical corticosteroids,cutaneous,2.16E+16,307,13040000/13040500,,1,,,,,,,potent,,
78792,"clobetasol 500microgram / neomycin 5mg / nystatin 100,000units/g cream (ennogen healthcare ltd)",clobetasol propionate/neomycin sulfate/nystatin,topical corticosteroids/very potent topical corticosteroids,cutaneous,2.89E+16,1,13040000/13040500,,1,,,,,,,potent,,
54818,clobaderm 0.05% ointment (auden mckenzie (pharma division) ltd),clobetasol propionate,topical corticosteroids/very potent topical corticosteroids,cutaneous,2.13E+16,1643,13040000/13040500,,1,,,,,,,potent,,
3143,nerisone forte 0.3% oily cream (meadow laboratories ltd),diflucortolone valerate,topical corticosteroids/very potent topical corticosteroids,cutaneous,3.83651E+15,8829,13040000/13040500,,1,,,,,,,potent,,
71914,dermovate 0.05% scalp application (de pharmaceuticals),clobetasol propionate,topical corticosteroids/very potent topical corticosteroids,cutaneous,1.39E+16,1,13040000/13040500,,1,,,,,,,potent,,
53762,"clobetasol 0.5mg / neomycin 5mg / nystatin 100,000units/g cream (a a h pharmaceuticals ltd)",clobetasol propionate/neomycin sulfate/nystatin,topical corticosteroids/very potent topical corticosteroids,cutaneous,2.16E+16,922,13040000/13040500,,1,,,,,,,potent,,
80147,dermovate 0.05% ointment (pilsco ltd),clobetasol propionate,topical corticosteroids/very potent topical corticosteroids,cutaneous,3.77E+16,2,13040000/13040500,,1,,,,,,,potent,,
13286,clobetasol 500micrograms/g foam,clobetasol propionate,topical corticosteroids/very potent topical corticosteroids,cutaneous,375770003,2372,13040000/13040500,,1,,,,,,,potent,,
51862,dermovate 0.05% scalp application (lexon (uk) ltd),clobetasol propionate,topical corticosteroids/very potent topical corticosteroids,cutaneous,1.62E+16,5,13040000/13040500,,1,,,,,,,potent,,
50623,dermovate 0.05% cream (sigma pharmaceuticals plc),clobetasol propionate,topical corticosteroids/very potent topical corticosteroids,cutaneous,1.42E+16,1,13040000/13040500,,1,,,,,,,potent,,
311,dermovate 0.05% cream (glaxosmithkline uk ltd),clobetasol propionate,topical corticosteroids/very potent topical corticosteroids,cutaneous,6.0611E+13,514042,13040000/13040500,,1,,,,,,,potent,,
21580,clarelux 500micrograms/g foam (pierre fabre dermo-cosmetique),clobetasol propionate,topical corticosteroids/very potent topical corticosteroids,cutaneous,1.03E+16,5093,13040000/13040500,,1,,,,,,,potent,,
65214,dermovate 0.05% cream (lexon (uk) ltd),clobetasol propionate,topical corticosteroids/very potent topical corticosteroids,cutaneous,1.62E+16,22,13040000/13040500,,1,,,,,,,potent,,
50610,dermovate 0.05% cream (necessity supplies ltd),clobetasol propionate,topical corticosteroids/very potent topical corticosteroids,cutaneous,1.82E+16,3,13040000/13040500,,1,,,,,,,potent,,
1023,dermovate 0.05% ointment (glaxosmithkline uk ltd),clobetasol propionate,topical corticosteroids/very potent topical corticosteroids,cutaneous,7.24611E+14,369707,13040000/13040500,,1,,,,,,,potent,,
53410,dermovate 0.05% cream (de pharmaceuticals),clobetasol propionate,topical corticosteroids/very potent topical corticosteroids,cutaneous,1.39E+16,24,13040000/13040500,,1,,,,,,,potent,,
49780,dermovate 0.05% scalp application (sigma pharmaceuticals plc),clobetasol propionate,topical corticosteroids/very potent topical corticosteroids,cutaneous,1.42E+16,1,13040000/13040500,,1,,,,,,,potent,,
50819,generic dermovate-nn cream,clobetasol propionate/neomycin sulfate/nystatin,topical corticosteroids/very potent topical corticosteroids,cutaneous,3.40521E+15,3641,13040000/13040500,,1,,,,,,,potent,,
2983,clobetasol 0.05% ointment,clobetasol propionate,topical corticosteroids/very potent topical corticosteroids,cutaneous,347928005,223659,13040000/13040500,,1,,,,,,,potent,,
36014,etrivex 500micrograms/g shampoo (galderma (uk) ltd),clobetasol propionate,topical corticosteroids/very potent topical corticosteroids,cutaneous,1.18E+16,28318,13040000/13040500,,1,,,,,,,potent,,
54142,clobaderm 0.05% cream (auden mckenzie (pharma division) ltd),clobetasol propionate,topical corticosteroids/very potent topical corticosteroids,cutaneous,2.13E+16,1951,13040000/13040500,,1,,,,,,,potent,,
49304,dermovate 0.05% cream (mawdsley-brooks & company ltd),clobetasol propionate,topical corticosteroids/very potent topical corticosteroids,cutaneous,1.63E+16,1,13040000/13040500,,1,,,,,,,potent,,
60921,generic dermovate-nn ointment,clobetasol propionate/neomycin sulfate/nystatin,topical corticosteroids/very potent topical corticosteroids,cutaneous,3.40541E+15,1750,13040000/13040500,,1,,,,,,,potent,,
5876,clobetasol 0.05% scalp application,clobetasol propionate,topical corticosteroids/very potent topical corticosteroids,cutaneous,3.33561E+15,48669,13040000/13040500,,1,,,,,,,potent,,
1682,clobetasol 0.05% cream,clobetasol propionate,topical corticosteroids/very potent topical corticosteroids,cutaneous,346938005,310965,13040000/13040500,,1,,,,,,,potent,,
80706,clobaderm 0.05% cream (accord healthcare ltd),clobetasol propionate,topical corticosteroids/very potent topical corticosteroids,cutaneous,3.80E+16,10,13040000/13040500,,1,,,,,,,potent,,
80360,dermovate 0.05% ointment (cst pharma ltd),clobetasol propionate,topical corticosteroids/very potent topical corticosteroids,cutaneous,3.77E+16,1,13040000/13040500,,1,,,,,,,potent,,
12626,nerisone forte 0.3% ointment (meadow laboratories ltd),diflucortolone valerate,topical corticosteroids/very potent topical corticosteroids,cutaneous,3.96201E+15,3575,13040000/13040500,,1,,,,,,,potent,,
76665,etrivex 500micrograms/g shampoo (sigma pharmaceuticals plc),clobetasol propionate,topical corticosteroids/very potent topical corticosteroids,cutaneous,1.97E+16,1,13040000/13040500,,1,,,,,,,potent,,
75690,propylene glycol 40% in clobetasol 0.05% cream,clobetasol propionate/propylene glycol,topical corticosteroids/very potent topical corticosteroids,cutaneous,2.29E+16,2,13040000/13040500,,1,,,,,,,potent,,
12077,chlorhexidine hcl/hydrocortisone/nystati oin,,unknown,,8.96E+16,185,0,,1,,,,,,,,,
27605,fucidin h,,unknown,,,1,0,,1,,,,,,,mild,,
24340,"betnovate s.(betnovate,chlorhexidine,p.m oin",,unknown,,1.77E+17,4,0,,1,,,,,,,potent,,
18297,framycetin sulp/hydrocortisone aceta % oin,,unknown,,1.69E+17,21,0,,1,,,,,,,,,
17133,betnovate crm & 2% salicylic acid,,unknown,,1.89E+17,130,0,,1,,,,,,,potent,,
24233,vioform-hydrocortisone,,unknown,,,2,0,,1,,,,,,,mild,,
21933,terra-cortril application,,unknown,,,44,0,,1,,,,,,,mild,,
33000,dimethicone 5% in dermovate oin,,unknown,,1.26E+17,2,0,,1,,,,,,,potent,,
4427,"betnovate ointment,soft white paraffin oin",,unknown,,9.44E+16,4704,0,,1,,,,,,,potent,,
27531,haelan 0.0125%,,unknown,,,0,0,,1,,,,,,,moderate,,
15502,betnovate oint /chlorhexidine /paraffin % oin,,unknown,,9.43E+16,335,0,,1,,,,,,,potent,,
28393,tridesilon .05 % oin,,unknown,,1.63E+17,2,0,,1,,,,,,,,,
26516,clioquinolol 3%/0.5% hydrocortisone,,unknown,,,6,0,,1,,,,,,,mild,,
22501,hydrocortisone 1%/miconazole nitrate 2%,,unknown,,,1,0,,1,,,,,,,mild,,
31745,synalar 1 in 4,,unknown,,,1,0,,1,,,,,,,moderate,,
19596,nystaform-hc,,unknown,,,347,0,,1,,,,,,,mild,,
10891,hydrocortisone in white soft paraffin 1 % oin,,unknown,,1.14E+17,3643,0,1,1,,,,,,,mild,,
17850,hydrocortisone in coal tar paste 1 % pas,,unknown,,8.35001E+14,40,0,,1,,,,,,,mild,,
22135,hydrocortisone 0.5%/neomycin 0.5%,,unknown,,,6,0,,1,,,,,,,mild,,
2267,betnovate 25% in emulsifying oint oin,,unknown,,9.44E+16,8264,0,,1,,,,,,,potent,,
16812,hydrocortisone 1% / neomycin 0.5% cream,hydrocortisone acetate/neomycin sulfate,unknown,cutaneous,331771000,41,0,,1,,,,,,,mild,,
24336,gentamicin 0.3%/hydrocortisone acet. 1%,,unknown,,,0,0,,1,,,,,,,mild,,
27970,betamethasone sod phos 0.1%/neomycin 0.5,,unknown,,,8,0,,1,,,,,,,potent,,
17814,betnovate 5% in wsp to 100% oin,,unknown,,1.85E+17,102,0,,1,,,,,,,potent,,
15549,tridesilon .05 % cre,,unknown,,1.30E+17,17,0,,1,,,,,,,,,
72955,fluocortolone hexanoate/fluocortolone pi .25 % cre,,unknown,,7.93E+16,3,0,,1,,,,,,,,,
23216,dermovate scalp application,,unknown,,,4,0,,1,,,,,,,potent,,
24205,betamethasone /neomycin,,unknown,,,0,0,,1,,,,,,,potent,,
26414,betamethasone benzoate % cre,,unknown,,1.56E+17,28,0,,1,,,,,,,potent,,
19814,synalar 1:4,,unknown,,,780,0,,1,,,,,,,moderate,,
20664,betnovate rd 0.025%,,unknown,,,1,0,,1,,,,,,,moderate,,
18351,clioquinolol 3%/0.5% hydrocortisone % cre,,unknown,,1.17E+17,15,0,,1,,,,,,,mild,,
26793,betnovate,,unknown,,,2,0,,1,,,,,,,potent,,
1203,tri-adcortyl ointment (bristol-myers squibb pharmaceuticals ltd),triamcinolone acetonide/gramicidin/neomycin sulfate/nystatin,unknown,cutaneous,3.40881E+15,44384,0,,1,,,,,,,,,
9007,betnovate 25% + 3% coal tar in wsp,,unknown,,1.89E+17,672,0,,1,,,,,,,potent,,
11200,chlorquinaldol 3% / hydrocortisone butyrate 0.1% ointment,chlorquinaldol/hydrocortisone butyrate,unknown,cutaneous,331996008,1856,0,,1,,,,,,,mild,,
8440,betnovate 10% in white soft paraffin oin,,unknown,,1.89E+17,624,0,1,1,,,,,,,potent,,
8829,betamethasone .05 % lot,,unknown,,1.81E+17,340,0,,1,,,,,,,potent,,
11997,hydrocortisone in soft white paraffin 2 % oin,,unknown,,1.02E+17,834,0,,1,,,,,,,mild,,
23590,neomycin sulp/hydrocortisone lot,,unknown,,1.75E+17,2,0,,1,,,,,,,,,
24660,betamethasone valerate,,unknown,,,1,0,,1,,,,,,,potent,,
28291,oxytetracycline 3%/hydrocortisone 1%,,unknown,,,7,0,,1,,,,,,,mild,,
28311,betamethasone /salicylic acid,,unknown,,,4,0,,1,,,,,,,potent,,
21604,nystaform-hc,,unknown,,,49,0,,1,,,,,,,mild,,
27716,allantoin 2%/hydrocortisone 0.5%/coal ta,,unknown,,,1,0,,1,,,,,,,mild,,
21618,hydrocortisone 1%/miconazole nitrate 2%,,unknown,,,21,0,,1,,,,,,,mild,,
21267,salicylic acid 1% / desoximetasone 0.25% lotion,salicylic acid/desoximetasone,unknown,cutaneous,3.82691E+15,120,0,,1,,,,,,,potent,,
914,vioform-hydrocortisone cream (novartis consumer health uk ltd),clioquinol/hydrocortisone,unknown,cutaneous,5.95711E+14,57731,0,,1,,,,,,,mild,,
44307,alphaderm,,unknown,,,0,0,,1,,,,,,,moderate,,
12514,synalar .02 % lot,,unknown,,1.32E+17,148,0,,1,,,,,,,,,
17334,hydrocortisone 1% / clioquinol 3% ointment,clioquinol/hydrocortisone,unknown,cutaneous,331735001,3359,0,,1,,,,,,,mild,,
12509,nystatin/triamcinolone acetonide oin,,unknown,,1.39E+17,5,0,,1,,,,,,,,,
8967,fluocinolone acetonide .02 % lot,,unknown,,1.15E+17,45,0,,1,,,,,,,,,
3362,synalar /vioform /cetomacrogol b 25 % cre,,unknown,,1.08E+17,108,0,,1,,,,,,,,,
3933,locoid c ointment (astellas pharma ltd),chlorquinaldol/hydrocortisone butyrate,unknown,cutaneous,4.36991E+15,16554,0,,1,,,,,,,potent,,
22258,fusidic acid 2%/hydrocortisone acet. 1%,,unknown,,,4,0,,1,,,,,,,mild,,
4537,hydrocortisone in aqueous crm 1 % cre,,unknown,,8.55001E+14,2998,0,,1,,,,,,,mild,,
2720,betamethasone /clioquinol oin,,unknown,,1.77E+17,203,0,,1,,,,,,,potent,,
2526,hydrocortisone .5 % lot,,unknown,,7.58E+16,369,0,,1,,,,,,,mild,,
20200,fluocortolone acetonide oin,,unknown,,1.76E+17,13,0,,1,,,,,,,,,
946,fucidin h ointment (leo pharma),hydrocortisone acetate/sodium fusidate,unknown,cutaneous,2.90501E+15,112800,0,,1,,,,,,,mild,,
5699,econazole 1% / hydrocortisone 1% cream,econazole nitrate/hydrocortisone,unknown,cutaneous,331743006,5047,0,,1,,,,,,,mild,,
22308,fusidic acid 2%/hydrocortisone acet. 1%,,unknown,,,0,0,,1,,,,,,,mild,,
27537,betnovate,,unknown,,,0,0,,1,,,,,,,potent,,
19362,hydrocortisone in cetomacrogol formula a 1 % cre,,unknown,,7.57E+16,128,0,,1,,,,,,,mild,,
8786,hydrocortisone /neomycin /zinc bacitraci 1 % oin,,unknown,,1.45E+17,12,0,,1,,,,,,,mild,,
8413,locoid c cream (astellas pharma ltd),chlorquinaldol/hydrocortisone butyrate,unknown,cutaneous,1.37411E+14,41486,0,,1,,,,,,,potent,,
12202,synalar forte .2 % cre,,unknown,,1.59E+17,8,0,,1,,,,,,,,,
13249,fluocortolone hexanoate 0.25% / fluocortolone pivalate 0.25% cream,,unknown,,3.61E+16,566,0,,1,,,,,,,potent,,
30352,"lavender oil,synalar cream,cetomacrogol cre",,unknown,,1.23E+17,3,0,,1,,,,,,,potent,,
8919,urea 10%/hydrocortisone 1% cre,,unknown,,5.67E+16,9877,0,1,1,,,,,,,mild,,
8854,stiedex lp 0.05% oily cream (stiefel laboratories (uk) ltd),desoximetasone,unknown,cutaneous,4.45011E+14,29541,0,,1,,,,,,,moderate,,
7983,hydrocortisone 1% in coal tar mild pas,,unknown,,1.295E+15,55,0,,1,,,,,,,mild,,
2231,calamine 20.88%/hydrocortisone 0.5%/star % cre,,unknown,,9.27E+16,12,0,,1,,,,,,,mild,,
12580,betnovate /chlorhexidine /cetomacrogol a % oin,,unknown,,1.20E+17,483,0,,1,,,,,,,potent,,
9104,hydrocortisone in silicone barrier 1 % cre,,unknown,,1.14E+17,44,0,,1,,,,,,,mild,,
20790,hydrocortisone in dimethicone 1 % cre,,unknown,,1.14E+17,75,0,,1,,,,,,,mild,,
27772,triamcinolone acetonide .1 % lot,,unknown,,1.64E+17,1,0,,1,,,,,,,moderate,,
22222,betnovate 10% in emulsifying ointment,,unknown,,,9,0,1,1,,,,,,,potent,,
19758,locoid lipocream,,unknown,,,21,0,,1,,,,,,,potent,,
23649,modrasone,,unknown,,,10,0,,1,,,,,,,moderate,,
27551,eumovate,,unknown,,,1,0,,1,,,,,,,moderate,,
19741,ultralanum plain,,unknown,,,1,0,,1,,,,,,,potent,,
26515,clioquinol/hydrocortisone acetate 3 % cre,,unknown,,1.53E+17,7,0,,1,,,,,,,,,
1457,terra-cortril nystatin cream (pfizer ltd),hydrocortisone/nystatin/oxytetracycline calcium,unknown,cutaneous,3.69341E+15,11785,0,,1,,,,,,,mild,,
28290,clioquinolol 3%/1% hydrocortisone,,unknown,,,6,0,,1,,,,,,,,,
12316,neomycin sulp/hydrocortisone 1 % oin,,unknown,,1.40E+17,4,0,,1,,,,,,,mild,,
954,fusidic acid 2%/hydrocortisone acet. 1% cre,,unknown,,1.87E+17,27781,0,,1,,,,,,,mild,,
3258,betnovate 25% in wsp to 100% oin,,unknown,,1.84E+17,1097,0,,1,,,,,,,potent,,
27564,eumovate,,unknown,,,0,0,,1,,,,,,,moderate,,
1205,tri-adcortyl cream (bristol-myers squibb pharmaceuticals ltd),triamcinolone acetonide/gramicidin/neomycin sulfate/nystatin,unknown,cutaneous,6.89911E+14,135111,0,,1,,,,,,,,,
20056,"hydrocortisone acetate,aureomycin,paraff oin",,unknown,,7.57E+16,26,0,,1,,,,,,,,,
18278,synalar-n lot,,unknown,,1.32E+17,6,0,,1,,,,,,,,,
19316,bandage hydrocortisone & silicone 7.5cm,,unknown,,3.26E+16,23,0,,1,,,,,,,,,
22252,econazole nitrate 1%/hydrocortisone 1%,,unknown,,,0,0,,1,,,,,,,mild,,
23599,nystatin 100 000u/triamcinolone acet.0.1,,unknown,,,2,0,,1,,,,,,,moderate,,
28294,diprosone duopack ointment,,unknown,,,10,0,,1,,,,,,,potent,,
20755,fluocortolone hexanoate/fluocortolone pi oin,,unknown,,7.93E+16,4,0,,1,,,,,,,,,
23648,betnovate 25% in emulsifying ointment,,unknown,,,9,0,1,1,,,,,,,potent,,
7643,betamethasone dipropionate .1 % oin,,unknown,,1.62E+17,62,0,,1,,,,,,,potent,,
26648,betnovate scalp application,,unknown,,,31,0,,1,,,,,,,potent,,
10991,allantoin 2%/hydrocortisone 0.5%/coal ta % cre,,unknown,,4.285E+15,187,0,,1,,,,,,,mild,,
12022,betnovate / weak tar paste pas,,unknown,,1.05E+17,1222,0,,1,,,,,,,potent,,
28300,sodium fus.2%/hydrocortisone acet.1%,,unknown,,,1,0,,1,,,,,,,mild,,
22072,clotrimazole 1%/hydrocortisone 1%,,unknown,,,36,0,,1,,,,,,,mild,,
24506,gentamicin 0.3%/hydrocortisone acet. 1%,,unknown,,,0,0,,1,,,,,,,mild,,
24663,ultralanum plain,,unknown,,,1,0,,1,,,,,,,potent,,
